date,open,high,low,close,volume,turnover,ret_1,ret_2,ret_3,sma_5,sma_10,sma_20,ema_12,ema_26,vol_10,vol_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,vol_change_1,vol_mean_10,close_lag1,ret_lag_1,close_lag2,ret_lag_2,close_lag3,ret_lag_3,close_lag5,ret_lag_5,close_lag10,ret_lag_10,target
13-11-2023,19486.75,19494.4,19414.75,19443.55,189275733,13527.22,0.528586983,0.642129311,-0.229267045,17796.47,18151.945,17545.7425,17560.97822,17563.33881,0.371352665,0.360153602,47.00178343,-2.360593723,207.2329764,-209.5935701,27261.26103,7830.223967,1.107450258,-0.631722493,358510131.8,12719.95,0.074279271,11840.45,-0.530650266,25227.35,0.277266272,17014.35,-0.063176731,18070.05,0.041183385,TRUE
15-11-2023,19651.4,19693.2,19579.65,19675.45,291464988,24957.24,0.06912038,0.086474189,0.654031584,18681.46,18683.485,17820.2025,18355.8941,17859.45296,0.48595355,0.420170368,46.79316615,496.4411425,458.5436899,37.89745262,28308.41215,7331.99285,1.177114531,0.161555733,370995521.9,18403.4,0.016231857,18109.45,0.522384609,11895.45,-0.530261358,25057.35,1.145256777,17877.4,0.020431577,TRUE
16-11-2023,19674.7,19875.25,19627,19765.2,282686669,26041.45,0.073632579,0.098115472,-0.227478279,21346.13,20031.17,18636.72,19376.78453,18650.91419,0.345708813,0.346988452,46.35470135,725.8703452,596.9204285,128.9499167,29204.25779,8069.182215,1.13405554,0.289223188,304795379.5,18409.65,0.022803791,17999.2,-0.296502288,25585.3,0.024588227,19731.75,0.677520415,17530.85,-0.005595734,FALSE
17-11-2023,19674.75,19806,19667.45,19731.8,236827462,21681.28,0.075660029,0.102418339,0.532662224,18911.68,19334.815,18433.9825,18802.03777,18150.29677,0.336179869,0.380565786,50.25887195,651.7409928,656.5712362,-4.830243416,28496.77658,8371.188417,1.091765611,0.181108299,358012388.2,18343.9,0.024876178,17898.65,0.390272794,12874.2,-0.499250287,24749.85,0.24926684,25418.55,0.445455398,FALSE
20-11-2023,19731.15,19756.45,19670.5,19694,173780543,16737.05,0.531528379,0.641289763,-0.237941195,17987.59,18335.765,17743.705,17742.15633,17657.15167,0.379263412,0.364935391,46.84950374,85.0046659,299.0821177,-214.0774518,27711.32494,7776.085057,1.123510557,-0.738281238,396948895.3,12859.05,0.071667875,11999.1,-0.535695146,25843.15,0.322397423,17563.95,-0.038466381,17816.25,0.024104869,TRUE
21-11-2023,19770.9,19829.1,19754.05,19783.4,194969012,17947.2,0.089397273,0.652969486,-0.235234995,20112.29,18571.42,18375.2775,18636.32082,18270.58839,0.353275389,0.384148081,50.26820018,365.7324336,301.6402744,64.09215923,28404.70047,8345.854533,1.091621388,-0.088054545,303883306.2,18159.95,0.517324789,11968.4,-0.537338704,25868.6,0.04388425,17576.3,-0.03310577,17562,0.560990352,TRUE
22-11-2023,19784,19825.55,19703.85,19811.85,184497984,17405.48,0.085925938,0.137530108,0.662849157,18371.82,17833.54,18577.2875,17909.72613,17748.26474,0.364708267,0.381597316,46.65694438,161.461389,141.8230963,19.63829267,28805.49378,8349.08122,1.101151746,0.038365842,372304990,18244.2,0.047520892,17416.55,0.461806721,11914.4,-0.513143539,18114.9,0.522714759,17629.8,0.004738796,FALSE
23-11-2023,19828.45,19875.15,19786.75,19802,170024085,15906.94,0.084016478,0.131326289,0.531897775,18878.09,18681.165,17990.175,18665.13014,18284.84083,0.352325826,0.372457284,56.33544211,380.2893017,382.3729045,-2.083602772,28432.25655,7548.093452,1.160864922,-0.049034894,366548636.7,18267.25,0.043643074,17503.35,0.354072464,12926.45,-0.50074349,24435.5,0.267286424,25939.05,0.497000407,FALSE
24-11-2023,19809.6,19832.85,19768.85,19794.7,145895044,14389.29,0.070904183,0.136643306,0.516236887,18908.83,19925.42,18686.59,18770.52424,18290.23173,0.368089841,0.384014232,51.48866075,480.2925126,493.3125896,-13.02007701,29028.09269,8345.08731,1.106836795,-0.284984394,309546510.1,18484.1,0.061386559,17415.05,0.333960161,13055.15,-0.493891294,24399.4,0.376106482,17853.2,0.652225014,TRUE
28-11-2023,19844.65,19916.85,19800,19889.7,229595031,23043.25,0.071484559,0.636857417,-0.233129757,20175.79,18463.475,18321.0225,18638.64511,18184.72761,0.351616564,0.368468126,50.39805817,453.9174955,358.3399215,95.57757405,28151.62126,8490.423737,1.073149576,0.112007904,373532398.3,18562.75,0.527653761,12151.15,-0.531498446,25936.2,0.065616507,17786.8,-0.003945176,17748.6,0.580807923,TRUE
29-11-2023,19976.55,20104.65,19956.3,20096.6,236241768,22367.64,0.079414869,0.178413212,0.666930711,18775.71,18410.96,18575.1725,18509.52568,18193.08428,0.361244782,0.366796765,47.21666766,316.4414062,282.6468453,33.79456094,28885.59217,8264.752833,1.110129089,0.209912942,447627886.7,18618.05,0.091714823,17053.95,0.414555348,12056.05,-0.537265054,24466.85,0.384525497,19638.3,0.167688383,TRUE
30-11-2023,20108.5,20158.7,20015.85,20133.15,486585349,48877.95,0.073290028,0.185474469,-0.22199294,21218.68,19914.275,18586.4625,19308.27789,18637.46314,0.350199197,0.356420235,46.35766317,670.8147491,504.2865594,166.5281897,29110.26913,8062.65587,1.132416309,0.4077959,401211156,18758.35,0.104523882,16983.2,-0.343716731,25877.85,0.063144878,19140.9,0.644068233,17094.35,-0.029730704,TRUE
01-12-2023,20194.1,20291.55,20183.7,20267.9,265812566,22461.53,0.077363455,0.180638321,0.546099832,18732.14,18545.18,18313.63,18539.17045,18145.60526,0.320631926,0.346266534,46.98993525,393.5651929,430.84823,-37.28303702,27877.31217,8749.947832,1.044433263,-0.182004007,349744774.9,18812.5,0.095858891,17166.9,0.309545696,13109.05,-0.460629476,18989.15,0.046499388,25796.9,0.471413782,TRUE
04-12-2023,20601.95,20702.65,20507.75,20686.8,381107418,33917.52,0.560261115,0.717716222,-0.191847689,19116.31,18047.99,18120.9675,18060.32262,17995.40973,0.37422015,0.386308539,47.37946511,64.91289522,139.4749174,-74.56202216,29087.02694,7154.908064,1.210317213,-0.404997813,454120825.7,13258.55,0.10091587,12043.2,-0.529519311,25597.65,0.066775438,18117.15,0.011182242,19436.1,0.125145447,TRUE
05-12-2023,20808.9,20864.05,20711.15,20855.1,421008350,41763.52,0.115183372,0.735264261,-0.138692372,17581.63,17343.775,17551.6475,17816.26254,17759.39308,0.499241669,0.438023082,47.90914626,56.86945454,-18.26645853,75.13591307,28096.10971,7007.185294,1.201535321,0.459838594,422808437.4,18701.05,0.556034913,12018.4,-0.503644691,24213.3,0.997747581,11917.2,-0.390292007,25145.1,0.284558286,TRUE
06-12-2023,20950.75,20961.95,20852.15,20937.7,359212958,35654.76,0.123101474,0.238019779,0.756297446,18784.78,18712.695,18421.8825,18660.03009,18238.62375,0.362768902,0.35962124,47.44130349,421.4063446,333.8643387,87.54200586,28154.68521,8689.07979,1.056656692,0.649452465,377369497.5,18642.75,0.102322281,16912.25,0.4186344,11921.5,-0.532667966,24484.05,0.261300501,19653.5,0.133956081,FALSE
07-12-2023,20932.4,20941.25,20850.8,20901.15,274985308,24862.43,0.12610921,0.216831522,0.564955169,19097.28,19441.56,18392.3175,19055.54063,18502.14586,0.320029452,0.333291487,57.98698354,553.3947779,523.1305183,30.26425953,27964.30359,8820.331405,1.040867862,0.37148603,331236230,18560.5,0.080562623,17176.7,0.286090261,13355.75,-0.476086897,24199.35,0.246958525,24795.75,0.432067642,TRUE
08-12-2023,20934.1,21006.1,20862.7,20969.4,292440768,27449.96,0.126820657,0.200326278,0.565704344,18917.93,19406.915,19145.64,18886.23575,18549.36188,0.336450232,0.341403617,52.0633051,336.8738664,397.8351337,-60.96126733,28241.39762,10049.88238,0.950164906,0.44193559,347726384.5,18609.35,0.065232759,17469.75,0.304398956,13392.95,-0.445385163,19443.5,0.076096311,17895.2,0.512108563,TRUE
11-12-2023,20965.3,21026.1,20923.7,20997.1,212921451,21150.17,0.553746712,0.762958485,-0.182831646,19251.47,18210.75,18257.945,18217.59463,18104.09418,0.359861222,0.380544699,47.46266862,113.5004472,190.9983879,-77.49794068,29112.89969,7402.990314,1.189066424,-0.729694771,481987653.4,13513.85,0.134649857,11910.15,-0.536478958,25694.95,0.064356518,18349.7,0.026637051,19811.35,0.166502292,FALSE
12-12-2023,21018.55,21037.9,20867.15,20906.4,244867128,25404.64,0.130249795,0.746303814,-0.192048169,20226.92,18837.13,19212.1,19100.9169,18727.32801,0.325616548,0.351506148,50.6378859,373.5888891,352.7459169,20.8429722,28665.84468,9758.355321,0.984144854,0.262960326,317344089,18497.15,0.545060058,11971.8,-0.537336044,25875.8,0.08341969,19525.55,0.078595793,17991.95,0.508006487,TRUE
13-12-2023,20929.75,20950,20769.5,20926.35,260269318,25918.44,0.124588887,0.204862321,0.731353471,18973.69,18765.88,18553.3775,18739.8473,18304.70549,0.355245017,0.355324526,47.19849597,435.1418127,363.5245381,71.61727463,28207.75157,8899.003433,1.040713376,0.387469847,358841284.3,18608,0.071380248,17368.25,0.436972044,12086.7,-0.532956067,23559.05,0.211664022,19751.05,0.16084658,TRUE
14-12-2023,21110.4,21210.9,21074.45,21182.7,334410589,32593.42,0.135174676,0.222673724,0.562359171,19327.22,18829.58,18190.92,18843.59439,18299.352,0.312319552,0.332326118,57.76173798,544.2423896,404.110728,140.1316616,28066.50283,8315.337169,1.085770575,0.60750876,340934165.3,18660.3,0.07707981,17324.9,0.277821827,13558.15,-0.476722353,23532.7,0.28389478,25127.95,0.462142944,TRUE
15-12-2023,21287.45,21492.3,21235.3,21456.65,508761756,50114.46,0.165178741,0.245929483,0.581433315,18067.25,18912.545,18512.3,18269.385,17871.13144,0.455611912,0.405490269,52.55907665,398.2535591,297.4711673,100.7823918,28244.47862,8780.121377,1.051428361,1.778182598,335459493.7,18414.9,0.069303309,17221.4,0.269279952,13567.85,-0.310417297,18403.4,0.016231857,11680.35,0.022054899,FALSE
18-12-2023,21434.8,21482.8,21365.35,21418.65,249668965,23615.28,0.55652572,0.75251705,-0.173345864,19352.94,18251.395,18398.395,18355.24195,18232.30649,0.353468323,0.379109599,47.45926043,122.9354594,174.6278757,-51.69241627,29262.29451,7534.495489,1.180961656,-0.519306432,384497896.7,13760.55,0.125915895,12221.65,-0.528304654,25910.05,0.104727166,18307.65,0.03055762,19671.1,0.124901712,TRUE
19-12-2023,21477.65,21505.05,21337.75,21453.1,249750062,23750.61,0.164634957,0.749887844,-0.176548259,20340.88,18197.19,18134.445,18642.15244,18291.00559,0.41714617,0.433897615,56.50608521,351.1468491,207.4870176,143.6598316,29282.88448,6986.005525,1.229531918,0.612877846,376691946.5,18420.45,0.502520453,12259.7,-0.529425989,26052.65,0.107751345,12771.7,0.069647658,11873.05,-0.531210702,FALSE
20-12-2023,21543.5,21593,21087.35,21150.15,363886229,30993.12,0.15038373,0.273016456,0.723475774,18922.72,18455.155,18710.4,18382.49032,18047.63016,0.358798824,0.370355561,50.72626108,334.8601607,259.9331421,74.9270186,28690.0674,8730.732605,1.066750833,1.152640741,389855731.5,18385.3,0.106601582,16614.2,0.353851921,12271.8,-0.531470307,19694,0.531528379,17563.95,-0.038466381,TRUE
21-12-2023,21033.95,21288.35,20976.8,21255.05,277548079,26001.02,0.167917644,0.267380604,0.594718796,19124.31,19475.18,19167.6075,19182.74109,18781.51809,0.322250191,0.337841204,51.05627214,401.2229988,434.1591852,-32.93618637,28679.31705,9655.897949,0.992477496,0.47951253,305826888.7,18199.1,0.085162648,16770.85,0.258279313,13328.4,-0.488709402,23349.9,0.180277404,24781.1,0.409915625,TRUE
22-12-2023,21295.85,21390.5,21232.45,21349.4,284708918,27709.29,0.17774523,0.259146764,0.585394652,18761.15,18566.485,18407.6425,18420.97193,18074.2133,0.315538115,0.341353139,51.11825096,346.7586248,202.6212934,144.1373314,27821.18766,8994.097335,1.022786613,0.454825893,323699415.2,18127.35,0.06911642,16955.45,0.259102352,13466.3,-0.436727353,19811.85,0.085925938,18114.9,0.522714759,TRUE
26-12-2023,21365.2,21477.15,21329.45,21441.35,219467748,20081.33,0.19022071,0.768132734,-0.113792391,18560.69,16672.155,18065.6275,17953.58959,17847.43895,0.403287783,0.350307711,56.44755967,106.1506391,-0.545859842,106.696499,28124.5939,8006.661096,1.113602769,0.242371007,441615350.1,18014.6,0.485550301,12126.55,-0.498788981,24194.5,0.420994981,12987,0.07886058,24654.7,-0.059557027,TRUE
27-12-2023,21497.65,21675.75,21495.8,21654.75,256542963,23059.25,0.194263828,0.26737874,0.768340982,18678.8,18121.39,17846.7325,17977.01281,17610.98347,0.413172468,0.405185276,51.15679623,366.0293448,144.1142467,221.9150981,27610.48064,8082.984365,1.094177675,0.197360415,383715221.2,18132.3,0.061221743,17086.25,0.395274298,12245.8,-0.495536542,12968.95,0.071752047,18210.95,0.531696301,TRUE
28-12-2023,21715,21801.45,21678,21778.7,393080755,35031,0.201749207,0.263760463,0.569839691,18984.36,19580.075,18869.6,18871.62916,18444.67446,0.327364166,0.358467997,53.6017827,426.9547086,358.031505,68.92320353,27762.76685,9976.433146,0.942591984,1.027515004,326369611.2,18122.5,0.05160083,17233.25,0.242197186,13873.2,-0.419874844,19889.7,0.071484559,17786.8,-0.003945176,FALSE
29-12-2023,21737.65,21770.3,21676.9,21731.4,270922276,23697.88,0.194623715,0.262455268,0.559751949,19039.94,18907.825,18456.3125,18837.74454,18465.61354,0.294505304,0.335497559,47.96723208,372.1310065,287.1968532,84.93415332,27931.29814,8981.326864,1.026747422,-0.03604501,334204925.7,18191,0.056780685,17213.6,0.235490863,13932.6,-0.42262889,20096.6,0.079414869,24466.85,0.384525497,FALSE
02-01-2024,21751.35,21755.6,21555.65,21665.8,263711568,25316.13,0.190595386,0.763999935,1.007486681,16641.17,17558.78,17927.795,17564.47866,17605.17134,0.309441887,0.341078813,46.82334993,-40.69268164,-13.24384254,-27.44883909,27635.43335,8220.156652,1.0829707,0.029825713,294000816.8,18197.45,0.481611601,12282.2,0.13803104,10792.5,-0.467507734,18812.5,0.095858891,18145.4,0.012033141,FALSE
03-01-2024,21661.1,21677,21500.35,21517.35,311933117,32329.23,0.180161305,0.220794068,0.759872901,16054.9,16581.025,17673.4525,17523.07621,17503.77835,0.3103514,0.338080525,47.61270325,19.29786312,-251.6648514,270.9627146,27103.16561,8243.739395,1.067104812,0.494650013,362941090.5,18232.55,0.034429838,17625.7,0.441580482,12226.65,0.145648762,24276.05,0.298455293,19133.25,0.058088189,TRUE
04-01-2024,21605.8,21685.65,21564.55,21658.6,339172697,30868.15,0.200391289,0.216416506,0.5324951,16473.41,17491.235,18221.3925,17889.16985,17822.38215,0.35489852,0.348873216,47.9238358,66.78769626,-79.52819331,146.3158896,28231.20114,8211.583861,1.098687561,0.442292571,384070162.3,18042.95,0.013349995,17805.25,0.259844052,14132.9,0.317464239,24457.15,0.42220019,19230.6,0.065247858,TRUE
05-01-2024,21705.75,21749.6,21629.2,21710.8,309303266,26554.49,0.206681803,0.211185339,0.528983415,19259.03,19187.67,18354.2875,18743.63523,18395.11703,0.329597666,0.343053706,47.65864624,348.5181996,201.6892566,146.828943,28022.98774,8685.587262,1.053563124,0.145780945,403068181.7,17992.15,0.003732166,17925.25,0.262386,14199.5,-0.419657545,20686.8,0.560261115,18117.15,0.011182242,FALSE
08-01-2024,21747.6,21763.95,21492.9,21513,231452935,21140.94,0.499451114,0.788970799,0.991547979,15917.78,17837.35,17779.82,17277.07161,17576.10251,0.313908151,0.327383749,47.5640334,-299.0309003,-57.28177361,-241.7491267,27645.16847,7914.471531,1.109724223,-0.622716424,351776051,14347.25,0.193083777,12025.35,0.113236717,10802.15,-0.483179155,18560.5,0.080562623,19406.7,0.066138177,TRUE
09-01-2024,21653.6,21724.45,21517.85,21544.85,228568589,24055.74,0.190244293,0.763672754,0.984758387,16737.3,17675.025,18313.07,17709.791,17885.85723,0.306513402,0.347259344,52.54633909,-176.0662295,-93.27835984,-82.78786969,27366.3234,9259.816603,0.988720449,-0.111449774,308618912.3,18101.2,0.481773754,12215.9,0.125355246,10855.15,-0.482333782,18609.35,0.065232759,18068.55,0.517326369,TRUE
10-01-2024,21529.3,21641.85,21448.65,21618.7,216991926,20958.96,0.206794629,0.200818739,0.763812741,16122.91,16671.36,17627.17,17603.80489,17547.68075,0.318701505,0.335797365,47.24077742,56.12413929,-187.821939,243.9460783,27468.68528,7785.65472,1.116630211,-0.233996326,345055154.5,17914.15,-0.00495187,18003.3,0.468841786,12256.8,0.132623642,24619,0.331001373,19395.3,0.068199592,TRUE
11-01-2024,21688,21726.5,21593.75,21647.2,212453866,23492.12,0.209631364,0.198908935,0.494482128,16575.67,17590.915,18371.665,18019.92197,18026.91428,0.353570327,0.343194019,47.63927416,-6.992313348,-134.1306104,127.138297,28266.37031,8476.959685,1.077170231,-0.182408417,353894807,17895.7,-0.008864212,18055.75,0.246535149,14484.75,0.341807975,24610.05,0.405381097,19425.35,0.077498031,TRUE
12-01-2024,21773.55,21928.25,21715.15,21894.55,294678459,30565.5,0.226022219,0.202181487,0.503390337,19434.07,19342.77,18516.4625,18901.98087,18522.63636,0.328496476,0.336106243,47.8523504,379.344518,247.5032639,131.841254,28145.54897,8887.376025,1.040056812,0.293759824,445361008.1,17858.2,-0.019445596,18212.35,0.250551895,14563.45,-0.408994067,20997.1,0.553746712,18349.7,0.026637051,TRUE
15-01-2024,22053.15,22115.55,21963.55,22097.45,345543523,29523.15,0.530962262,0.790238429,1.029747033,16188.79,17993.005,17606.2275,17312.50449,17501.43446,0.321197822,0.329807962,47.79798262,-188.9299705,-65.63108978,-123.2988807,27717.12557,7495.329429,1.148559289,-0.562357843,427863922.7,14433.7,0.169355035,12343.3,0.133785869,10886.8,-0.486052297,18660.3,0.07707981,18329.15,0.434177735,FALSE
16-01-2024,22080.5,22124.15,21969.8,22032.3,292433764,24435.94,0.231208979,0.783197766,1.023112311,16925.92,17191.26,17803.2725,17460.36294,17420.22449,0.275887841,0.397445865,57.33597615,40.13844864,-35.04522172,75.18367036,27117.82856,8488.716445,1.046386956,0.418233258,311769204.8,17894.85,0.448330703,12355.5,0.134541748,10890.3,-0.492451058,18414.9,0.069303309,18109.45,0.522384609,FALSE
17-01-2024,21647.25,21851.5,21550.45,21571.95,455999867,47533.44,0.194903425,0.178273551,0.746384291,16238.18,16711.32,18371.245,17809.84781,17794.05672,0.319980853,0.324214834,46.92260966,15.79108707,-150.1158212,165.9069083,28552.74367,8189.746331,1.10841684,1.081667192,330004774.2,18053.3,-0.013917337,18308.1,0.482155217,12352.35,0.132702747,24668.25,0.350279161,19765.2,0.073632579,FALSE
18-01-2024,21414.2,21539.4,21285.55,21462.25,387341268,39718.84,0.181493888,0.184905358,0.502821872,16585.78,17616.925,18475.87,18011.77846,17891.12138,0.347464316,0.333455856,47.20474291,120.6570815,38.3794605,82.27762098,28340.67909,8611.060912,1.067858681,0.513992585,375622445,18165.35,0.002887421,18113.05,0.268305406,14281.3,0.309376132,24336,0.43277677,19731.8,0.075660029,TRUE
19-01-2024,21615.2,21670.6,21575,21622.4,343055124,34429.24,0.194089856,0.205369487,0.489028073,19277.73,19315.335,18581.1575,18883.26457,18562.8569,0.318741382,0.328571086,47.67305135,320.4076717,208.785056,111.6226158,27995.44341,9166.871592,1.013315334,0.442414192,347023631.3,18107.85,0.009446216,17938.4,0.235329158,14521.15,-0.399923963,21418.65,0.55652572,18307.65,0.03055762,FALSE
20-01-2024,21706.15,21720.3,21541.8,21571.8,162073740,13917.46,0.19659523,0.214833587,0.473010714,16845.14,18636.33,18519.3725,18390.98691,18222.71785,0.32034609,0.383242346,52.88038207,168.2690589,82.20772265,86.06133621,28157.91701,8880.827992,1.040914805,-0.316793946,332095794.6,18027.65,0.015241876,17757,0.212520571,14644.7,0.197974568,23951.7,0.116468016,23518.5,0.841454153,FALSE
23-01-2024,21716.7,21750.25,21192.6,21238.8,449718534,48813.68,0.172213008,0.743693736,0.960836449,16743.72,17598.68,17607.0075,17420.34033,17511.48012,0.303168092,0.326903933,52.22636373,-91.13979089,-127.8083645,36.66857356,26506.94006,8707.074941,1.010953458,1.221266275,375532169.1,18118.55,0.487522937,12180.35,0.124530305,10831.5,-0.492655531,18127.35,0.06911642,18244.2,0.047520892,TRUE
24-01-2024,21185.25,21482.35,21137.2,21453.95,407460664,41718.64,0.184103917,0.251024835,0.751593085,15963.88,16431.61,17556.3875,17432.82502,17466.6493,0.299969432,0.318640732,46.44311118,-33.82427861,-268.7790359,234.9547573,27213.61538,7899.159621,1.100138383,0.878475389,357415084.3,18118.3,0.056516085,17149.1,0.400126549,12248.25,0.128891777,23753.45,0.333953883,19802,0.084016478,FALSE
25-01-2024,21454.6,21459,21247.05,21352.6,418143077,40088.5,0.193419387,0.235829482,0.499596177,16308.39,17419.665,18672.5425,17808.50004,17837.20497,0.338797424,0.344325941,47.01527985,-28.70493563,-115.3068393,86.60190371,28950.3311,8394.753899,1.100845115,0.625579712,385050494.6,17891.95,0.035536623,17277.95,0.21343292,14238.9,0.320795321,23727.65,0.395436301,19794.7,0.070904183,TRUE
29-01-2024,21433.1,21763.25,21429.6,21737.6,376702289,34516.42,0.594296862,0.792126633,1.040667656,15986.52,17296.54,17772.9525,17122.07357,17499.41455,0.320555357,0.346734281,52.67467145,-377.3409777,-182.6616657,-194.679312,26618.68499,8927.220014,0.995415082,-0.499868259,376413412.8,13634.6,0.124085906,12129.5,0.138684966,10652.2,-0.51088908,18122.5,0.05160083,18562.75,0.527653761,FALSE
30-01-2024,21775.75,21813.05,21501.8,21522.1,375137333,32916.3,0.219454982,0.788173615,1.020512965,16718.01,17715.495,18040.3125,17583.76947,17768.20099,0.302208865,0.324929487,47.82216082,-184.4315254,-140.0144375,-44.41708789,27707.84359,8372.781414,1.071769803,-0.132498118,342741234.1,17648.95,0.466371159,12035.8,0.129931091,10651.8,-0.5098429,18191,0.056780685,18618.05,0.091714823,TRUE
31-01-2024,21487.25,21741.35,21448.85,21725.7,410583065,41587.85,0.230071084,0.252934714,0.8162112,15904.15,16471.27,18192.7725,17560.15949,17642.21094,0.306680413,0.320462867,47.68802608,-82.05145133,-247.9645139,165.9130626,28202.73382,8182.811177,1.100432749,0.030738989,417621061.6,17662.15,0.018587243,17339.85,0.449565712,11962.1,0.104436822,23644.9,0.305965656,20133.15,0.073290028,TRUE
02-02-2024,21812.75,22126.8,21805.55,21853.8,442794738,38395.9,0.240959887,0.22912261,0.491945917,19216.14,17928.655,18513.3675,18504.66526,18115.8968,0.288750421,0.312258649,52.25113297,388.768451,155.2360844,233.5323666,27380.28334,9646.451662,0.957893353,-0.096546662,390524189.4,17610.4,-0.009538808,17780,0.213830016,14647.85,-0.394432926,21665.8,0.190595386,18812.5,0.095858891,FALSE
05-02-2024,21921.05,21964.3,21726.95,21771.7,440849699,33807.94,0.458813676,0.800928932,0.991128874,16286.05,17670.14,17796.53,17251.44359,17567.99625,0.339492845,0.330633393,52.50819295,-316.5526628,-231.0514046,-85.50125814,27655.76012,7937.299884,1.107994661,-0.528820001,445490542.9,14924.25,0.234516074,12089.15,0.105612131,10934.35,-0.496363561,17992.15,0.003732166,13258.55,0.10091587,TRUE
06-02-2024,21825.2,21951.4,21737.55,21929.4,370968111,32910.82,0.234443781,0.8066807,0.982327604,17302.09,17296.35,17320.0625,17468.68671,17511.69921,0.335533233,0.414108845,55.78798114,-43.01249695,-191.6107154,148.5982185,27171.29087,7468.834125,1.137551135,0.312953288,366017149.7,17764.6,0.463558509,12137.95,0.097220778,11062.45,-0.53157069,17859.45,0.006398661,20855.1,0.115183372,TRUE
07-02-2024,22045.05,22053.3,21860.15,21930.5,346263704,30088.76,0.237508112,0.274021704,0.812685201,16006.67,15851.605,17262.1575,17381.62609,17435.40528,0.339150078,0.339512243,57.9313132,-53.77918522,-314.3181589,260.5389737,27364.6153,7159.699697,1.170474525,-0.022946072,348075537.7,17721.5,0.02950574,17213.6,0.422805589,12098.35,0.092954451,23707.9,0.330954881,24677.8,0.178629935,FALSE
08-02-2024,22009.65,22011.05,21665.3,21717.95,491069786,41082.02,0.215214557,0.257790262,0.436771458,16583.16,16529.25,17985.405,17763.50258,17685.91551,0.333728243,0.318531421,47.14874194,77.58707273,-171.3161848,248.9032575,27521.87692,8448.933083,1.060467853,0.687558296,390961006.9,17871.7,0.035035545,17266.75,0.142298125,15115.8,0.38124566,23688.95,0.101145819,20901.15,0.12610921,TRUE
09-02-2024,21727,21804.45,21629.9,21782.5,349222850,31176.16,0.217344894,0.247294403,0.441661758,19155.11,17946.205,18522.85,18549.53212,18292.06073,0.280555655,0.317578288,51.91997032,257.4713891,31.21910875,226.2522803,27127.07869,9918.621315,0.929039396,0.338767189,341767382.2,17893.45,0.02460232,17463.8,0.155831177,15109.3,-0.357775275,21544.85,0.190244293,18609.35,0.065232759,FALSE
12-02-2024,21800.8,21831.7,21574.75,21616.05,287436165,23921.14,0.425550507,0.771633118,0.995683845,16341.3,17797.94,17945.0575,17342.53482,17667.65508,0.336024814,0.322057006,52.21215744,-325.1202619,-209.8217921,-115.2984698,27752.60686,8137.508142,1.093064133,-0.4973212,366112171,15163.3,0.242771203,12201.2,0.126465646,10831.4,-0.505292413,17858.2,-0.019445596,13513.85,0.134649857,TRUE
13-02-2024,21664.3,21766.8,21543.35,21743.25,365785766,29896.62,0.223531166,0.785944565,1.01444831,17113.68,17322.59,18079.86,17683.28164,17958.78026,0.329110909,0.318643371,48.57875423,-275.4986153,-277.1491053,1.650490043,27126.71699,9033.003006,1.000766266,0.581595159,393838937.6,17770.9,0.459664138,12174.65,0.127945598,10793.65,-0.532458053,17956.6,-0.016497059,20906.4,0.130249795,TRUE
14-02-2024,21578.15,21870.85,21530.2,21840.05,359120861,32535,0.218083252,0.29669948,0.802958695,15894.44,15859.95,17289.9625,17367.97893,17458.96409,0.331617193,0.332168282,57.78092454,-90.98515198,-329.4451858,238.4600338,27208.01972,7371.905283,1.147261854,0.468719222,423515604.8,17929.85,0.064540931,16842.8,0.390421391,12113.45,0.127246756,23176.05,0.269520562,24768.3,0.18359389,TRUE
15-02-2024,21906.55,21953.85,21794.8,21910.75,345394395,29559.69,0.216192963,0.26268913,0.430700569,16663.63,16629.26,17729.42,17803.87724,17644.24963,0.343212263,0.319734518,46.98274886,159.6276115,-123.2778985,282.9055099,27501.23618,7957.603818,1.10232779,0.50647128,420939296.3,18015.85,0.038230913,17352.45,0.133058434,15314.7,0.428023945,23213.2,0.050492251,21182.7,0.135174676,TRUE
16-02-2024,22020.3,22068.65,21968.95,22040.7,343892935,30666.89,0.222049418,0.272396116,0.439303358,19204.8,18065.36,18000.1375,18486.09929,17995.37392,0.278110345,0.369919283,53.43258736,490.7253742,198.4027312,292.322643,26788.83964,9211.435359,0.976515001,0.493588048,344625035.7,18035.85,0.041198578,17322.2,0.131175535,15313.45,-0.343103064,22032.3,0.231208979,18414.9,0.069303309,TRUE
19-02-2024,22103.45,22186.65,22021.05,22122.25,218252325,21375.71,0.476613213,0.824380046,1.086148609,16291.33,17764.155,17920.3975,17357.72734,17704.12956,0.33792677,0.318948958,52.62775392,-346.4022195,-257.5914079,-88.81081155,27622.76334,8218.031657,1.082829312,-0.693557863,362467938.3,14981.75,0.235516539,12125.9,0.14348357,10604.35,-0.509566468,18107.85,0.009446216,13760.55,0.125915895,TRUE
20-02-2024,22099.2,22215.6,22045.85,22196.95,295705319,26872.32,0.243902917,0.837366576,1.067631073,17240.52,17042.83,17896.6575,17887.48095,17939.73068,0.32268466,0.349733186,47.33733777,-52.24973624,-112.2411631,59.99142691,27454.69384,8338.62116,1.068136476,0.693972516,333586743.1,17844.6,0.477098052,12080.85,0.125323112,10735.45,-0.540134291,21571.8,0.19659523,23951.7,0.116468016,FALSE
